1045,"Dufresne, Charles",Male,1876–1938,1876,1938,"Millemont, France","La Seyne-sur-Mer, France",1,http://www.tate.org.uk/art/images/work/N/N04/N04213_8.jpg,1
1038,"Dufy, Raoul",Male,1877–1953,1877,1953,"Le Havre, France","Forcalquier, France",9,http://www.tate.org.uk/art/images/work/N/N04/N04850_8.jpg,8
1040,"Dugger, John",Male,born 1948,1948,"","Bellflower, United States","",1,http://www.tate.org.uk/art/images/work/T/T03/T03166_8.jpg,1
12074,"Dughet, Gaspard","",1615–1675,1615,1675,"","",0,http://www.tate.org.uk/art/images/work/T/T03/T03166_8.jpg,0
1041,"Dunbar, Evelyn",Female,1906–1960,1906,1960,"Reading, United Kingdom","Kent, United Kingdom",3,http://www.tate.org.uk/art/images/work/N/N05/N05212_8.jpg,3
2279,"Dunham, Carroll",Male,born 1949,1949,"","Old Lyme, United States","",26,"",0
2619,"Dunker, Balthazar Anton",Male,"",1746,1807,"Saal, Deutschland","Berne, Deutschland",1,http://www.tate.org.uk/art/images/work/T/T10/T10687_8.jpg,1
1042,"Dunlop, Ronald Ossory",Male,1894–1973,1894,1973,"London, United Kingdom","",3,http://www.tate.org.uk/art/images/work/N/N04/N04897_8.jpg,3
1044,"Dunstan, Bernard",Male,born 1920,1920,"","Middlesex, United Kingdom","",2,"",0
162,"Dupont, Gainsborough",Male,1754–1797,1754,1797,"","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N00/N00311_8.jpg,2
9914,"Durant, Sam",Male,born 1961,1961,"","Seattle, United States","",1,http://www.tate.org.uk/art/images/work/T/T12/T12904_8.jpg,1
1046,"Durrant, Jennifer",Female,born 1942,1942,"","Brighton, United Kingdom","",2,http://www.tate.org.uk/art/images/work/T/T03/T03305_8.jpg,2
1047,"Durst, Alan L.",Male,1883–1970,1883,1970,"Hampshire, United Kingdom","",3,"",1
6860,"Dzama, Marcel",Male,born 1974,1974,"","Winnipeg, Canada","",12,http://www.tate.org.uk/art/images/work/T/T12/T12579_8.jpg,12
1048,"Dzamonja, Dusan",Male,1928–2009,1928,2009,"Strumica, Makedonija","Zagreb, Hrvatska",1,"",0
1049,"Eardley, Joan",Female,1921–1963,1921,1963,"West Sussex, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T04/T04133_8.jpg,1
16658,"Earnshaw, Anthony",Male,1924–2001,1924,2001,"Ilkley, United Kingdom","Saltburn-by-the-Sea, United Kingdom",1,"",0
166,"Eastlake, Sir Charles Lock",Male,1793–1865,1793,1865,Plymouth,"England, United Kingdom",7,http://www.tate.org.uk/art/images/work/N/N00/N00397_8.jpg,7
3096,"Edmier, Keith",Male,born 1967,1967,"","Chicago, United States","",2,http://www.tate.org.uk/art/images/work/T/T07/T07747_8.jpg,1
168,"Edwards, Edwin",Male,1823–1879,1823,1879,"Framlingham, United Kingdom","London, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N01/N01690_8.jpg,1
1050,"Edwards, Jeffery",Male,born 1945,1945,"","","",5,http://www.tate.org.uk/art/images/work/P/P03/P03111_8.jpg,5
2252,"Edwards, Sylvia",Female,born 1937,1937,"","Boston, United States","",0,http://www.tate.org.uk/art/images/work/P/P03/P03111_8.jpg,0
170,"Egley, William Maw",Male,1826–1916,1826,1916,"London, United Kingdom","",1,http://www.tate.org.uk/art/images/work/N/N05/N05779_8.jpg,1
1051,"Ehrlich, Georg",Male,1897–1966,1897,1966,"Wien, Österreich","Luzern, Schweiz",2,"",0
5239,"Eliasson, Olafur",Male,born 1967,1967,"","København, Danmark","",2,http://www.tate.org.uk/art/images/work/T/T11/T11806_8.jpg,2
10751,"Elkoussy, Hala",Female,born 1974,1974,"","Al-Qahirah, Misr","",1,"",0
171,"Elmore, Alfred",Male,1815–1881,1815,1881,"Clonakilty, Éire","",1,http://www.tate.org.uk/art/images/work/N/N04/N04736_8.jpg,1
8145,"Eluard, Nusch",Female,1906–1945,1906,1945,"Mulhouse, France","Paris, France",0,http://www.tate.org.uk/art/images/work/T/T13/T13736_8.jpg,0
1054,"Elwell, Frederick W.",Male,1870–1958,1870,1958,"Beverley, United Kingdom","",1,"",0
1055,"Elwyn, John",Male,1916–1997,1916,1997,"Newcastle Emlyn, United Kingdom","",2,"",0
1056,"Emanuel, Frank L.",Male,1865–1948,1865,1948,"London, United Kingdom","London, United Kingdom",1,"",0
1057,"Emett, Rowland",Male,1906–1990,1906,1990,"London, United Kingdom","Sussex, United Kingdom",1,"",0
1058,"Emilian, Céline",Female,1902–1981,1902,1981,"Paris, France","",1,"",0
2590,"Emin, Tracey",Female,born 1963,1963,"","London, United Kingdom","",26,http://www.tate.org.uk/art/images/work/P/P11/P11426_8.jpg,22
14475,"Eneroth, Joakim",Male,born 1969,1969,"",Sverige,"",8,"",0
1059,"Engelbach, Florence",Female,1872–1951,1872,1951,"Jerez de la Frontera, España","",1,"",0
12112,"English, Simon",Male,born 1959,1959,"","","",1,"",0
1060,"Ensor, James",Male,1860–1949,1860,1949,"Oostende, België","Oostende, België",1,http://www.tate.org.uk/art/images/work/N/N04/N04846_8.jpg,1
1061,"Epstein, Sir Jacob",Male,1880–1959,1880,1959,"New York, United States","London, United Kingdom",25,http://www.tate.org.uk/art/images/work/N/N03/N03187_8.jpg,21
1063,"Erma, Thomas",Male,1939–1964,1939,1964,"Tartu, Eesti","Paris, France",1,"",0
1064,"Ernest, John",Male,1922–1994,1922,1994,"Philadelphia, United States","Exeter, United Kingdom",3,"",0
1065,"Ernst, Max",Male,1891–1976,1891,1976,"Brühl, Deutschland","Paris, France",9,http://www.tate.org.uk/art/images/work/N/N05/N05289_8.jpg,8
15851,"Errazuriz, Paz",Female,born 1944,1944,"","Santiago, Chile","",12,http://www.tate.org.uk/art/images/work/P/P13/P13158_8.jpg,12
12043,"Erwitt, Elliot",Male,born 1928,1928,"","Paris, France","",1,"",0
14308,"Espinoza, Eugenio","",born 1950,1950,"","","",0,"",0
3028,"Essenhigh, Inka",Female,born 1969,1969,"","Pennsylvania, United States","",3,http://www.tate.org.uk/art/images/work/P/P78/P78509_8.jpg,3
2628,"Essex, Lord",Male,"","","","","",1,http://www.tate.org.uk/art/images/work/T/T11/T11292_8.jpg,1
1067,"Estes, Richard",Male,born 1936,1936,"","Evanston, United States","",2,"",0
1068,"Estève, Maurice",Male,1904–2001,1904,2001,"Cher, France","",2,http://www.tate.org.uk/art/images/work/P/P77/P77439_8.jpg,2
1069,"Etchells, Frederick",Male,1886–1973,1886,1973,"Newcastle upon Tyne, United Kingdom","",5,"",3
7080,"Ethridge, Roe",Male,born 1969,1969,"","Miami, United States","",0,"",0
441,"Redgrave, Richard",Male,1804–1888,1804,1888,"London, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N00/N00428_8.jpg,2
1071,"Eurich, Richard",Male,1903–1992,1903,1992,"Bradford, United Kingdom","",5,http://www.tate.org.uk/art/images/work/N/N05/N05344_8.jpg,4
3246,"Evans, Jason",Male,born 1968,1968,"","Holyhead, United Kingdom","",8,http://www.tate.org.uk/art/images/work/P/P11/P11782_8.jpg,8
1073,"Evans, Merlyn Oliver",Male,1910–1973,1910,1973,"Cardiff, United Kingdom","London, United Kingdom",10,"",3
1074,"Eves, Reginald G",Male,1876–1941,1876,1941,"London, United Kingdom","Middleton in Teesdale, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N04/N04461_8.jpg,2
173,"Eworth, Hans",Male,active 1540–1573,1540,1573,"Antwerpen, België","",3,http://www.tate.org.uk/art/images/work/T/T00/T00606_8.jpg,3
6411,"EXPORT, VALIE",Female,born 1940,1940,"",Österreich,"",4,http://www.tate.org.uk/art/images/work/P/P79/P79178_8.jpg,4
1076,"Fabro, Luciano",Male,1936–2007,1936,2007,"Torino, Italia","Milano, Italia",6,http://www.tate.org.uk/art/images/work/P/P07/P07994_8.jpg,3
175,"Fagan, Robert",Male,c.1745–1816,1745,1816,"London, United Kingdom","Roma, Italia",1,http://www.tate.org.uk/art/images/work/T/T03/T03249_8.jpg,1
4773,"Fahlström, Öyvind",Male,1928–1976,1928,1976,"São Paulo, Brasil","Stockholm, Sverige",3,http://www.tate.org.uk/art/images/work/P/P78/P78630_8.jpg,3
1077,"Fairweather, Ian",Male,1891–1974,1891,1974,"Bridge of Allan, United Kingdom","Brisbane, Australia",1,http://www.tate.org.uk/art/images/work/N/N04/N04801_8.jpg,1
1078,"Falkenstein, Claire",Female,1909–1997,1909,1997,"Coos Bay, United States","",1,"",0
1079,"Fantin-Latour, Henri",Male,1836–1904,1836,1904,"Grenoble, France","Basse-Normandie, France",5,http://www.tate.org.uk/art/images/work/N/N01/N01952_8.jpg,3
10350,"Farmer, Geoffrey",Male,born 1967,1967,"","Eagle Bay, Canada","",0,http://www.tate.org.uk/art/images/work/N/N04/N04296_8.jpg,0
177,"Farquharson, David",Male,1839–1907,1839,1907,Perth,"Perth and Kinross, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N01/N01648_8.jpg,2
1080,"Farreras, Francisco",Male,born 1927,1927,"","Madrid, España","",1,http://www.tate.org.uk/art/images/work/T/T00/T00484_8.jpg,1
10200,"Fast, Omer",Male,born 1972,1972,"","Yerushalayim, Yisra'el","",1,"",0
1081,"Fautrier, Jean",Male,1898–1964,1898,1964,"Paris, France","Châtenay-Malabry, France",8,http://www.tate.org.uk/art/images/work/P/P77/P77119_8.jpg,8
1083,"Fearon, Hilda",Female,1878–1917,1878,1917,"Banstead, United Kingdom","London, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N04/N04832_8.jpg,1
1084,"Fedden, Mary",Female,1915 – 2012,1915,2012,"Bristol, United Kingdom","",13,http://www.tate.org.uk/art/images/work/P/P01/P01096_8.jpg,13
2677,"Federle, Helmut",Male,born 1944,1944,"","Solothurn, Schweiz","",11,http://www.tate.org.uk/art/images/work/P/P78/P78636_8.jpg,11
1086,"Feibusch, Hans",Male,1898–1998,1898,1998,"Frankfurt an der Oder, Deutschland","",2,http://www.tate.org.uk/art/images/work/P/P01/P01704_8.jpg,2
13198,"Feiler, Jo",Female,born 1951,1951,"",United States,"",1,"",0
12632,"Feldmann, Hans-Peter",Male,born 1941,1941,"","Düsseldorf, Deutschland","",1,http://www.tate.org.uk/art/images/work/P/P79/P79778_8.jpg,1
1088,"Fell, Sheila",Female,1931–1979,1931,1979,"Aspatria, United Kingdom","",3,http://www.tate.org.uk/art/images/work/T/T00/T00473_8.jpg,2
1089,"Fergusson, J.D.",Male,1874–1961,1874,1961,"Scotland, United Kingdom",Glasgow,3,http://www.tate.org.uk/art/images/work/N/N05/N05880_8.jpg,1
180,"Ferneley, John, I",Male,1782–1860,1782,1860,"Leicestershire, United Kingdom",Melton Mowbray,6,http://www.tate.org.uk/art/images/work/N/N05/N05429_8.jpg,6
10613,"Ferrari, León",Male,1920–2013,1920,2013,"Buenos Aires, Argentina","",199,http://www.tate.org.uk/art/images/work/P/P79/P79517_8.jpg,175
2310,"Ferrers, Benjamin",Male,1695–1732,1695,1732,"","",1,http://www.tate.org.uk/art/images/work/T/T06/T06660_8.jpg,1
6842,"Ferris, Dee",Female,born 1973,1973,"","Paulton, United Kingdom","",1,"",0
182,"Fielding, Anthony Vandyke Copley",Male,1787–1855,1787,1855,"England, United Kingdom",Worthing,3,http://www.tate.org.uk/art/images/work/N/N01/N01720_8.jpg,3
1091,"Fijalkowski, Stanislaw",Male,born 1922,1922,"",Polska,"",2,"",0
183,"Fildes, Sir Luke",Male,1843–1927,1843,1927,"Liverpool, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N01/N01522_8.jpg,2
2425,"Finch, Francis Oliver",Male,1802–1862,1802,1862,"London, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/T/T08/T08909_8.jpg,2
1092,"Fine, Lois",Female,born 1931,1931,"","","",1,"",0
5287,"Fini, Leonor",Female,1908–1996,1908,1996,"Buenos Aires, Argentina","Paris, France",1,http://www.tate.org.uk/art/images/work/T/T13/T13589_8.jpg,1
4817,"Finn, Michael",Male,1921–2002,1921,2002,"Addlestone, United Kingdom","Saint Ives, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T07/T07913_8.jpg,1
1094,"Finnie, John",Male,born 1935,1935,"","","",1,"",0
2757,"Fischli, Peter",Male,born 1952,1952,"","Zürich, Schweiz","",7,http://www.tate.org.uk/art/images/work/P/P20/P20330_8.jpg,7
1095,"Fisher, Brian",Male,born 1939,1939,"","","",1,"",0
1096,"Fisher, Joel",Male,born 1947,1947,"","Salem, United States","",1,"",0
184,"Fisher, Mark",Male,1841–1923,1841,1923,"Boston, United States","",5,http://www.tate.org.uk/art/images/work/N/N03/N03028_8.jpg,5
1098,"Fisher, Roy",Male,born 1930,1930,"","","",5,"",0
1099,"Fitton, James",Male,1899–1982,1899,1982,"Oldham, United Kingdom","",1,http://www.tate.org.uk/art/images/work/N/N06/N06219_8.jpg,1
185,"Fitzgerald, John Anster",Male,1819–1906,1819,1906,"","",1,http://www.tate.org.uk/art/images/work/T/T01/T01083_8.jpg,1
1101,"Flavin, Dan",Male,1933–1996,1933,1996,"Jamaica, United States","Riverhead, United States",2,http://www.tate.org.uk/art/images/work/T/T01/T01323_8.jpg,1
11826,"Fleury, Lili",Female,born 1964,1964,"","","",0,http://www.tate.org.uk/art/images/work/N/N03/N03623_8.jpg,0
187,"Florence, Mary Sargant",Male,1857–1954,1857,1954,"London, United Kingdom","Twickenham, United Kingdom",3,"",0
2761,"Floyer, Ceal",Female,born 1968,1968,"","Karachi, Pakistan","",6,http://www.tate.org.uk/art/images/work/P/P78/P78391_8.jpg,4
189,"Forbes, Elizabeth",Female,1859–1912,1859,1912,"Ottawa, Canada","Newlyn, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T04/T04171_8.jpg,1
190,"Forbes, Stanhope Alexander",Male,1857–1947,1857,1947,"Dublin, Éire","Newlyn, United Kingdom",1,"",0
1104,"Forbes, Vivian",Female,1891–1937,1891,1937,"London, United Kingdom","London, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N04/N04682_8.jpg,1
191,"Ford, Edward Onslow",Male,1852–1901,1852,1901,"London, United Kingdom","London, United Kingdom",4,http://www.tate.org.uk/art/images/work/N/N01/N01753_8.jpg,4
2733,"Ford, Laura",Female,born 1961,1961,"","Cardiff, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T07/T07580_8.jpg,1
1106,"Ford, Mary",Female,born 1946,1946,"","","",1,http://www.tate.org.uk/art/images/work/P/P01/P01865_8.jpg,1
1107,"Forge, Andrew",Male,1923–2002,1923,2002,"Kent, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T00/T00491_8.jpg,1
11360,"Fosso, Samuel",Male,born 1962,1962,"","Kumba, Cameroun","",11,"",0
2495,"Foster, William",Male,active 1772–1812,1772,1812,"","",1,http://www.tate.org.uk/art/images/work/T/T09/T09572_8.jpg,1
2772,"Fougeron, André",Male,1913–1998,1913,1998,"Paris, France","",8,http://www.tate.org.uk/art/images/work/T/T07/T07645_8.jpg,8
9061,"Fowler, Luke",Male,born 1978,1978,"","Glasgow, United Kingdom","",1,"",0
3889,"Foxton, Simon",Male,born 1961,1961,"","","",0,http://www.tate.org.uk/art/images/work/N/N03/N03994_8.jpg,0
1109,"Fraenkel, Elsa",Female,1892–1975,1892,1975,"Bensheim, Deutschland","Bangalore, Bharat",1,"",0
1110,"Frampton, Edward Reginald",Male,1872–1923,1872,1923,"London, United Kingdom","Paris, France",1,http://www.tate.org.uk/art/images/work/T/T03/T03414_8.jpg,1
1112,"Frampton, Meredith",Male,1894–1984,1894,1984,"London, United Kingdom","",6,http://www.tate.org.uk/art/images/work/N/N04/N04820_8.jpg,5
2565,"Francia, François Louis Thomas",Male,1772–1839,1772,1839,"Calais, France","Calais, France",63,http://www.tate.org.uk/art/images/work/T/T05/T05298_8.jpg,63
2311,"Francis, Mark",Male,born 1962,1962,"","Newtownards, United Kingdom","",4,http://www.tate.org.uk/art/images/work/P/P20/P20147_8.jpg,4
5275,"Frank, Robert",Male,born 1924,1924,"","Zürich, Schweiz","",26,http://www.tate.org.uk/art/images/work/P/P13/P13074_8.jpg,5
1114,"Frankenthaler, Helen",Female,born 1928,1928,"","New York, United States","",38,"",0
193,"Fraser, Alexander",Male,1786–1865,1786,1865,"Edinburgh, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N00/N00453_8.jpg,2
9439,"Fraser, Andrea",Female,born 1965,1965,"","Montana, United States","",4,"",1
1116,"Freedman, Barnett",Male,1901–1958,1901,1958,"London, United Kingdom","London, United Kingdom",54,http://www.tate.org.uk/art/images/work/N/N05/N05201_8.jpg,53
2712,"Freedman, Carl",Male,born 1965,1965,"","","",0,http://www.tate.org.uk/art/images/work/N/N05/N05201_8.jpg,0
1118,"Frélaut, Jean",Male,1879–1954,1879,1954,"Grenoble, France","Vannes, France",1,http://www.tate.org.uk/art/images/work/N/N04/N04797_8.jpg,1
2744,French School 19th century,"",1800–1899,1800,1899,"","",0,http://www.tate.org.uk/art/images/work/D/D04/D04152_8.jpg,0
1119,"Frenkel, Vera",Female,born 1938,1938,"","Bratislava, Slovenská Republika","",1,"",0
1121,"Friedenson, Arthur",Male,1872–1955,1872,1955,"Leeds, United Kingdom","Parkstone, United States",1,http://www.tate.org.uk/art/images/work/N/N02/N02138_8.jpg,1
5293,"Friedlander, Lee",Male,born 1934,1934,"","Aberdeen, United States","",1,"",0
1122,"Friend, Ian",Male,born 1951,1951,"","Eastbourne, United Kingdom","",1,"",0
1123,"Friesz, Othon",Male,1879–1949,1879,1949,"Le Havre, France","Paris, France",2,http://www.tate.org.uk/art/images/work/N/N05/N05071_8.jpg,2
2426,"Fripp, Alfred Downing",Male,1822–1895,1822,1895,"Bristol, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/T/T08/T08882_8.jpg,2
2427,"Fripp, George Arthur",Male,1813–1896,1813,1896,"","",1,http://www.tate.org.uk/art/images/work/T/T09/T09573_8.jpg,1
2388,"Frize, Bernard",Male,born 1949,1949,"","Saint-Mandé, France","",1,http://www.tate.org.uk/art/images/work/T/T07/T07079_8.jpg,1
1125,"Frohner, Adolf",Male,1934–2007,1934,2007,"Gross Enzersdorf, Österreich","Wien, Österreich",1,"",0
195,"Frost, William Edward",Male,1810–1877,1810,1877,"London, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N04/N04970_8.jpg,2
1127,"Froy, Martin",Male,born 1926,1926,"","London, United Kingdom","",3,http://www.tate.org.uk/art/images/work/N/N06/N06077_8.jpg,3
1128,"Fry, Anthony",Male,born 1927,1927,"","Theydon Bois, United Kingdom","",3,http://www.tate.org.uk/art/images/work/T/T00/T00161_8.jpg,3
1129,"Fry, Roger",Male,1866–1934,1866,1934,"London, United Kingdom","London, United Kingdom",17,"",16
1130,"Fuchs, Emil",Male,1866–1929,1866,1929,"Wien, Österreich","New York, United States",1,http://www.tate.org.uk/art/images/work/N/N05/N05999_8.jpg,1
17414,"Fukushima, Hideko",Female,1927–1997,1927,1997,"","",1,http://www.tate.org.uk/art/images/work/T/T13/T13787_8.jpg,1
196,"Fuller, Isaac",Male,c.1606–1672,1606,1672,"Greifswald, Deutschland","Dresden, Deutschland",1,http://www.tate.org.uk/art/images/work/T/T00/T00056_8.jpg,1
1132,"Fuller, Sue",Female,1914 – 2006,1914,2006,"Pittsburgh, United States","",1,"",0
1133,"Fulton, Hamish",Male,born 1946,1946,"","London, United Kingdom","",34,http://www.tate.org.uk/art/images/work/P/P07/P07350_8.jpg,15
13623,"Furlong, William",Male,born 1944,1944,"","Woking, United Kingdom","",2,http://www.tate.org.uk/art/images/work/P/P20/P20382_8.jpg,1
198,"Fuseli, Henry",Male,1741–1825,1741,1825,"Zürich, Schweiz","London, United Kingdom",12,http://www.tate.org.uk/art/images/work/N/N01/N01228_8.jpg,12
1135,"Fussell, Michael",Male,1927–1974,1927,1974,"Southampton, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T00/T00477_8.jpg,1
1136,"Fyzee-Rahamin, Samuel",Male,1880–1964,1880,1964,"Pune, Bharat","Karachi, Pakistan",2,"",0
8313,"Gaba, Meschac",Male,born 1961,1961,"","Cotonou, Bénin","",0,"",0
1137,"Gabo, Naum",Male,1890–1977,1890,1977,"Klimovichi, Belarus","Waterbury, United States",132,http://www.tate.org.uk/art/images/work/P/P01/P01921_8.jpg,105
2243,"Redon, Odilon",Male,1840–1916,1840,1916,"Bordeaux, France","Paris, France",1,http://www.tate.org.uk/art/images/work/T/T05/T05524_8.jpg,1
200,"Gale, William",Male,1823–1909,1823,1909,"London, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T00/T00045_8.jpg,1
9553,"Gallagher, Ellen",Female,born 1965,1965,"","Providence, United States","",6,http://www.tate.org.uk/art/images/work/AR/AR00066_8.jpg,6
9102,"Gander, Ryan",Male,born 1976,1976,"","Chester, United Kingdom","",2,http://www.tate.org.uk/art/images/work/T/T12/T12413_8.jpg,1
6876,"Garaicoa, Carlos",Male,born 1967,1967,"","La Habana, Cuba","",2,http://www.tate.org.uk/art/images/work/T/T11/T11864_8.jpg,1
10370,"Garcia Torres, Mario",Male,born 1975,1975,"","Monclova, México","",1,"",0
1140,"Gardiner, Clive",Male,1891–1960,1891,1960,"Blackburn, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T00/T00675_8.jpg,1
1141,"Garet, Jedd",Male,born 1955,1955,"","Los Angeles, United States","",1,http://www.tate.org.uk/art/images/work/T/T04/T04127_8.jpg,1
202,"Garrard, George",Male,1760–1826,1760,1826,"London, United Kingdom","London, United Kingdom",6,http://www.tate.org.uk/art/images/work/T/T02/T02358_8.jpg,6
1142,"Gascoyne, David",Male,1916–2001,1916,2001,"Harrow, United Kingdom","Newport, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T05/T05025_8.jpg,1
2696,"Gaskell, Anna",Female,born 1969,1969,"","Iowa, United States","",3,"",1
204,"Gastineau, Henry",Male,1791–1876,1791,1876,"","",3,http://www.tate.org.uk/art/images/work/N/N02/N02420_8.jpg,3
1144,"Gauguin, Paul",Male,1848–1903,1848,1903,"Paris, France",Atuona,4,http://www.tate.org.uk/art/images/work/N/N03/N03167_8.jpg,4
1145,"Gauld, Peter",Male,1925 –1989,1925,1989,"","",4,"",0
1146,"Gear, William",Male,1915–1997,1915,1997,"Methil, United Kingdom","",8,http://www.tate.org.uk/art/images/work/P/P77/P77163_8.jpg,7
1147,"Geden, Dennis",Male,born 1944,1944,"","North Bay, Canada","",4,"",0
11852,Gego (Gertrud Goldschmidt),Female,1912–1994,1912,1994,"Hamburg, Deutschland","Caracas, Venezuela",2,http://www.tate.org.uk/art/images/work/T/T12/T12898_8.jpg,2
2428,"Geikie, Walter",Male,1795–1837,1795,1837,"Edinburgh, United Kingdom","Edinburgh, United Kingdom",3,http://www.tate.org.uk/art/images/work/T/T10/T10333_8.jpg,3
2552,"Gent, G.W.","",exhibited 1804–1822,1804,1822,"","",1,http://www.tate.org.uk/art/images/work/T/T08/T08908_8.jpg,1
1148,"Gentleman, David",Male,born 1930,1930,"","London, United Kingdom","",46,http://www.tate.org.uk/art/images/work/P/P04/P04233_8.jpg,46
1149,"Gentleman, Tom",Male,1882–1966,1882,1966,"","",1,"",0
10435,"Genzken, Isa",Female,born 1948,1948,"","Bad Oldesloe, Deutschland","",1,"",0
1151,"George, Patrick",Male,born 1923,1923,"","Manchester, United Kingdom","",3,http://www.tate.org.uk/art/images/work/T/T00/T00421_8.jpg,3
6642,"Gerasimovich, Josif","","","","","","",0,http://www.tate.org.uk/art/images/work/T/T00/T00521_8.jpg,0
1154,"Gere, Margaret",Female,1878–1965,1878,1965,"Warwickshire, United Kingdom","",1,http://www.tate.org.uk/art/images/work/N/N03/N03168_8.jpg,1
1155,"Gerrard, A.H.",Male,1899–1998,1899,1998,"Hartford, United Kingdom","Kent, United Kingdom",1,"",0
2290,"Gerrard, Kathleen",Female,1894–1970,1894,1970,"","",1,"",0
4643,"Gersht, Ori",Male,born 1967,1967,"","Tel Aviv, Mehoz, Yisra'el","",1,"",0
2781,"Gershuni, Moshe",Male,born 1936,1936,"","Tel Aviv, Mehoz, Yisra'el","",2,http://www.tate.org.uk/art/images/work/T/T07/T07655_8.jpg,2
1157,"Gethin, Percy Francis",Male,1874–1916,1874,1916,"Sligo, Éire","",3,http://www.tate.org.uk/art/images/work/N/N04/N04173_8.jpg,3
206,"Gheeraerts, Marcus, II",Male,1561 or 2–1636,1561,1636,"Brugge, België","London, United Kingdom",5,http://www.tate.org.uk/art/images/work/T/T01/T01872_8.jpg,5
1158,"Ghika, Nicolas",Male,1906–1994,1906,1994,"Athínai, Ellás","Athínai, Ellás",1,"",0
1160,"Giardelli, Arthur",Male,1911–2009,1911,2009,"London, United Kingdom","Haverfordwest, United Kingdom",1,"",0
1161,"Gibb, Phelan",Male,1870–1948,1870,1948,"Alnwick, United Kingdom","Buckinghamshire, United Kingdom",1,"",0
2218,"Gibbons, John",Male,born 1949,1949,"",Éire,"",2,http://www.tate.org.uk/art/images/work/T/T05/T05215_8.jpg,2
1162,"Gibbs, Evelyn",Female,1905 – 1991,1905,1991,"Liverpool, United Kingdom","",4,http://www.tate.org.uk/art/images/work/P/P06/P06779_8.jpg,4
2737,"Gibbs, Ewan",Male,born 1973,1973,"","London, United Kingdom","",2,"",0
2329,"Gibbs, Henry",Male,1631–1713,1631,1713,"","",1,http://www.tate.org.uk/art/images/work/T/T06/T06782_8.jpg,1
13199,"Gidal, Tim",Male,1909–1996,1909,1996,"München, Deutschland","Yerushalayim, Yisra'el",1,"",0
1163,Gilbert & George,Male,"born 1943, born 1942",1942,"","","",25,http://www.tate.org.uk/art/images/work/AR/AR00170_8.jpg,25
208,"Gilbert, Sir Alfred",Male,1854–1934,1854,1934,"London, United Kingdom","London, United Kingdom",12,http://www.tate.org.uk/art/images/work/N/N01/N01949_8.jpg,12
1165,"Gilbert, Stephen",Male,1910–2007,1910,2007,"Fife, United Kingdom","",7,http://www.tate.org.uk/art/images/work/P/P77/P77187_8.jpg,7
1166,"Gilioli, Emile",Male,1911–1977,1911,1977,"Paris, France","",1,"",0
210,"Gill, Charles",Male,1742–after 1828,1742,1829,"","",1,http://www.tate.org.uk/art/images/work/T/T01/T01886_8.jpg,1
1167,"Gill, Colin",Male,1892–1940,1892,1940,"Kent, United Kingdom","Johannesburg, South Africa",1,"",0
1169,"Gill, Macdonald",Male,1884–1947,1884,1947,"Brighton, United Kingdom","London, United Kingdom",1,"",0
9404,"Gill, Simryn",Female,born 1959,1959,"",Singapore,"",0,"",0
1170,"Gilliam, Sam",Male,born 1933,1933,"","Tupelo, United States","",1,"",0
2592,"Gillick, Liam",Male,born 1964,1964,"","Aylesbury, United Kingdom","",5,http://www.tate.org.uk/art/images/work/P/P11/P11428_8.jpg,5
1171,"Gillies, Sir William",Male,1898–1973,1898,1973,"Haddington, United Kingdom","",5,http://www.tate.org.uk/art/images/work/T/T00/T00007_8.jpg,5
1172,"Gilman, Harold",Male,1876–1919,1876,1919,"Somerset, United Kingdom","London, United Kingdom",11,http://www.tate.org.uk/art/images/work/N/N03/N03684_8.jpg,11
2496,"Gilpin, Rev. William",Male,1724–1804,1724,1804,"","Hampshire, United Kingdom",10,http://www.tate.org.uk/art/images/work/T/T09/T09533_8.jpg,10
1821,"Redpath, Anne",Female,1895–1965,1895,1965,"Galashiels, United Kingdom","Edinburgh, United Kingdom",2,http://www.tate.org.uk/art/images/work/T/T00/T00444_8.jpg,2
